Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01,55.26260416666667,127.5515625,10.458541666666667,29.471979166666667,43.73552083333333,41.345104166666665,24.393125,1.1736458333333333,13.447916666666666,0.2816666666666667,,,,0.46989583333333335,0.186875,12.711875,90.72437500000001,0.360625,174.55718750000003,0.0033333333333333335,0.0033333333333333335,15.155208333333334,750.0,
2023-01-02,71.06760416666667,152.67767361111112,6.270104166666666,27.574895833333333,35.74302083333333,36.584895833333334,23.437916666666666,0.8484375000000001,14.438541666666666,0.2040625,,,,0.3394791666666667,0.13625,11.282708333333334,84.73979166666668,0.40875,182.83989583333334,0.003749999999999996,0.003749999999999996,34.99572916666666,750.0,
2023-01-03,51.7928125,134.9259375,5.884895833333334,27.65427083333333,35.248333333333335,35.0675,23.261979166666666,0.8302083333333333,12.337083333333332,0.19947916666666665,,,,0.33166666666666667,0.13208333333333333,9.528854166666667,94.0009375,0.3809375,186.39947916666665,0.0067708333333333336,0.0067708333333333336,7.6163541666666665,750.0,
2023-01-04,57.42135416666667,140.93333333333334,1.9297916666666666,24.0503125,25.96020833333333,34.240625,23.467916666666667,0.71,16.059791666666666,0.17052083333333334,,,,0.28395833333333337,0.11385416666666666,10.298333333333334,86.31656249999999,0.40375,186.05072916666666,0.002916666666666667,0.002916666666666667,22.468958333333333,750.0,
2023-01-05,74.82187499999999,192.37812499999998,2.1485416666666666,28.332083333333333,30.397395833333334,33.96322916666667,24.925208333333334,0.86125,18.246458333333333,0.20770833333333336,,,,0.3451041666666667,0.13749999999999998,10.166041666666667,81.285625,0.46031249999999996,205.71322916666668,0.0025,0.0025,41.88125,750.0,
2023-01-06,60.415729166666665,155.2428125,6.772916666666667,29.338854166666668,38.174166666666665,33.65145833333333,24.201875,0.9446875,12.66125,0.22697916666666665,,,,0.3770833333333334,0.15083333333333335,8.2096875,89.6321875,0.435625,189.3317708333333,0.004583333333333333,0.004583333333333333,30.573958333333334,750.0,
2023-01-07,84.15095238095239,191.2080128205128,11.768928571428571,41.95404761904762,56.632738095238096,34.80029761904762,23.763690476190476,1.3179166666666668,14.451547619047618,0.3171428571428571,,,,0.5358928571428571,0.21392857142857144,7.034464285714286,93.43166666666666,0.23898809523809522,158.76761904761906,0.0038095238095238074,0.001875,1.686547619047619,750.0,
2023-01-08,111.61666666666667,249.10489583333333,16.77927083333333,49.35614583333333,72.1534375,41.62447916666667,25.94322916666667,1.7363541666666666,13.586041666666667,0.41687500000000005,,,,0.695,0.2786458333333333,9.074583333333333,88.54447916666668,0.2964583333333333,151.62572916666667,0.0016666666666666668,0.0016666666666666668,41.2309375,750.0,
2023-01-09,75.464375,171.64572916666668,5.802291666666666,39.368125,46.382395833333334,37.34,22.926770833333332,1.5366666666666668,12.834270833333333,0.36895833333333333,,,,0.6144791666666667,0.2459375,9.323437499999999,90.89968750000001,0.44697916666666665,206.86760416666667,0.00125,0.00125,32.915104166666666,750.0,
2023-01-10,78.48885416666667,196.27125,31.250833333333333,40.91878472222222,85.36315972222222,41.14649305555556,24.908506944444444,1.6160416666666666,14.169791666666667,0.38868055555555553,,,,0.6482291666666667,0.2589930555555556,12.113750000000001,85.85229166666666,0.3703472222222222,189.92586805555553,0.0008333333333333334,0.0008333333333333334,39.00875,750.0,
2023-01-11,88.003,193.20683333333332,27.846333333333334,36.697,76.29466666666667,45.04816666666667,23.92683333333333,2.018333333333333,12.495166666666668,0.4835,,,,0.8046666666666666,0.32216666666666666,10.325333333333333,94.5615,0.3511666666666667,174.09283333333332,0.0,0.0,30.175,749.628,
2023-01-12,61.08229166666667,122.77583333333332,3.0516666666666663,35.967083333333335,36.06115384615385,50.57729166666667,22.079583333333332,1.1111538461538462,14.698333333333332,0.26673076923076927,,,,0.48020833333333335,0.19229166666666667,15.489791666666667,78.551875,0.460625,127.17979166666667,0.0069230769230769155,0.003749999999999996,66.07076923076923,747.8108333333333,
2023-01-13,70.13885416666666,144.060625,3.583854166666667,30.846354166666668,34.93447916666667,49.62479166666666,23.704791666666665,1.163125,16.449895833333333,0.28010416666666665,,,,0.4644791666666666,0.18625,17.579687500000002,79.72510416666667,0.40875,113.60041666666666,0.00833333333333333,0.00833333333333333,43.74208333333333,747.5089583333333,
2023-01-14,80.3640625,163.5496875,5.7340625,28.769270833333334,36.10145833333333,50.50333333333333,24.42177083333333,1.2286458333333334,15.240833333333335,0.295,,,,0.49145833333333333,0.19614583333333335,15.589062499999999,83.53802083333333,0.5667708333333333,214.93635416666666,0.002499999999999992,0.002499999999999992,43.49770833333333,749.0046874999999,
